date,price,standardized_price
2024-12-19,0.21879338282022165,0.21008581100217966
2024-12-20,0.33017881435749513,0.34696215745096004
2024-12-21,0.5143049511903515,0.5732261539860539
2024-12-22,0.35597836354622236,0.3786660166023865
2024-12-23,0.388786085040949,0.41898189087365145
2024-12-24,0.46346283096025503,0.5107486507187037
2024-12-25,0.4029873813390594,0.4364331995887546
2024-12-26,0.3620400130439532,0.3861148941194148
2024-12-27,0.40087480126249825,0.4338371487545536
2024-12-28,0.5439096492193696,0.6096059825507564
2024-12-29,0.5561252280630151,0.624617135973596
2024-12-30,0.5810791934986729,0.6552818968054378
2024-12-31,0.861599354061293,1.0
2025-01-01,0.6028193544146782,0.6819973635978396
2025-01-02,0.4274502803202027,0.4664945118256605
2025-01-03,0.31388530856012364,0.3269398303512088
2025-01-04,0.17513596305095472,0.1564372500465367
2025-01-05,0.07095873445394024,0.028418727007039846
2025-01-06,0.0478325168601384,0.0
2025-01-07,0.09491667006320652,0.05785951337733049
2025-01-08,0.06798989409491596,0.024770457965707038
2025-01-09,0.0827766955923564,0.04294126663161155
2025-01-10,0.11702205882815106,0.08502379158873212
2025-01-11,0.23235163224051258,0.22674690948945986
2025-01-12,0.1614356931951591,0.13960162928947079
2025-01-13,0.11076393461091458,0.07733347547956197
2025-01-14,0.07930439801055539,0.03867432255983845
2025-01-15,0.0971925318675835,0.060656213488881505
2025-01-17,0.12446826009295239,0.09417408000600354
2025-01-18,0.16503786983939672,0.14402817566561316
2025-01-19,0.0967536760167298,0.06011692406248623
2025-01-20,0.060249928498579824,0.015259176303066738
2025-01-21,0.07178412812479808,0.029433014679042635
2025-01-22,0.07414649979818762,0.032336022721880325
2025-01-23,0.07191262666153804,0.02959092051996129
2025-01-24,0.1243654767623174,0.0940477743789661
2025-01-25,0.17225231062027088,0.15289366446543612
2025-01-26,0.07573050455670449,0.0342825320733364
2025-01-27,0.08725054425389506,0.04843896997490073
2025-01-28,0.11433542547459931,0.08172231353539673
2025-01-29,0.11724843983551099,0.08530198061906731
2025-01-30,0.1377973300897686,0.11055355062028886
2025-01-31,0.1636736530004025,0.14235175340725936
2025-02-01,0.23317703174521115,0.2277612043303966
2025-02-02,0.11022420349838108,0.07667022516281295
2025-02-03,0.08659243217226803,0.04763024682283605
2025-02-04,0.09312083304086011,0.055652693265905245
2025-02-05,0.08282992624450727,0.04300667929002602
2025-02-06,0.09399497809811723,0.05672688923617068
2025-02-07,0.10820731701001104,0.07419176770280285
2025-02-08,0.15437183156270098,0.13092118016137244
2025-02-09,0.08330495044542609,0.04359041430993983
2025-02-10,0.07515790457661249,0.03357889074277863
2025-02-11,0.05906289358030322,0.013800484618899253
2025-02-12,0.06940120987442272,0.026504757908871093
2025-02-13,0.06845005205461542,0.0253359245571967
2025-02-14,0.11571415821323981,0.0834165737038038
2025-02-15,0.15416155086203365,0.13066277604479454
2025-02-16,0.08638311950657598,0.04737303227915675
2025-02-17,0.07647129495311848,0.03519285473893166
2025-02-18,0.06952993416977564,0.026662941173988722
2025-02-19,0.09035168216164356,0.05224981328527016
2025-02-20,0.08771932097979109,0.049015027765002286
2025-02-21,0.12459367066988494,0.0943281911975629
2025-02-22,0.19083886559967564,0.1757338124411521
2025-02-23,0.16819110060076342,0.147903033447004
2025-02-24,0.09356016185787593,0.056192563898292816
2025-02-25,0.11482079592896745,0.08231876258219926
2025-02-26,0.1658650472158052,0.14504465524992927
2025-02-27,0.17961605300234615,0.161942623018972
2025-02-28,0.23531701150098105,0.23039092534868005
2025-03-01,0.3527318749541156,0.37467655863519705
2025-03-02,0.26255492470128805,0.2638623227504079
2025-03-03,0.19621696130769328,0.1823427026811561
2025-03-04,0.17582914645506426,0.1572890707062402
2025-03-05,0.16740666064116294,0.14693907187504013
2025-03-06,0.17422879895280122,0.15532247852147235
2025-03-07,0.1983999989770238,0.18502533555525896
2025-03-08,0.24782969152893025,0.24576717251916558
2025-03-09,0.1573339248814307,0.13456115808049907
2025-03-10,0.17882793332131813,0.1609741396094752
2025-03-11,0.17397282398821098,0.15500792286143755
2025-03-12,0.18695402186823495,0.17095990970409525
2025-03-13,0.18650302834223212,0.17040570485648315
2025-03-14,0.23510808772733358,0.2301341886962428
2025-03-15,0.32995788233500933,0.34669066442324503
2025-03-16,0.2648189692554672,0.26664450119597594
2025-03-17,0.268907626652912,0.2716688610132268
2025-03-18,0.2842743277819958,0.29055228121001875
2025-03-19,0.2886619888715677,0.2959440726777845
2025-03-20,0.3129731721917165,0.3258189486358218
2025-03-21,0.36628202534511145,0.3913277046042314
2025-03-22,0.4332118466105276,0.473574631126345
2025-03-23,0.38014459009286533,0.408362761962224
2025-03-24,0.4026172935937768,0.4359784160704737
2025-03-25,0.42754958822713646,0.4666165466670842
2025-03-26,0.41810120398680023,0.4550058692489276
2025-03-27,0.4128811753973737,0.44859122029692533
2025-03-28,0.4676801163127141,0.5159310754129366
2025-03-29,0.5317581783259769,0.5946736083891524
2025-03-30,0.45058508044150336,0.49492378549927174
2025-03-31,0.4305438341344241,0.4702960353982618
2025-04-01,0.4573872376115129,0.5032826382554305
2025-04-02,0.4481525956911001,0.49193461877582856
2025-04-03,0.4522585933902903,0.4969802872787529
2025-04-04,0.43152215102113123,0.47149824325680756
2025-04-05,0.4861729669140819,0.5386560744617692
2025-04-06,0.42993454512723606,0.46954730863853833
2025-04-07,0.387756316405947,0.41771645636842664
2025-04-08,0.3706522762643942,0.39669810152813856
2025-04-09,0.38074331505714815,0.4090985070637841
2025-04-10,0.42106068214728803,0.45864263352242207
2025-04-11,0.4138915699476458,0.449832846895703
2025-04-12,0.46940868358543336,0.518055230875777
2025-04-13,0.38985076638896315,0.42029022797875637
2025-04-14,0.37410377747276063,0.40093948990940687
2025-04-15,0.34463454999948673,0.3647261347736416
2025-04-16,0.3523742962937695,0.37423714694624693
2025-04-17,0.33553631221074603,0.3535457359507639
2025-04-18,0.3730277309211986,0.3996171866373014
2025-04-19,0.4141465614308225,0.45014619400143385
2025-04-20,0.3021515002614499,0.3125207022149104
2025-04-21,0.2185037157225063,0.20972985265579186
2025-04-22,0.2449430291829767,0.24221988819398727
2025-04-23,0.2452490982326647,0.24259600213190674
2025-04-24,0.22678856972263126,0.21991072218915803
2025-04-25,0.2442255327564668,0.24133819039836607
2025-04-26,0.2777642667502186,0.2825523717345138
2025-04-27,0.17656100118546206,0.15818841274985912
2025-04-28,0.19416257173984805,0.17981815944109114
2025-04-29,0.16556691170629614,0.144678290468422
2025-04-30,0.15917990578495542,0.13682959766188302
2025-05-01,0.14127516213452268,0.1148272957346949
2025-05-02,0.175287690253357,0.15662370050810148
2025-05-03,0.2496614300719609,0.24801811032996485
2025-05-04,0.2528093961985557,0.25188649864795265
2025-05-05,0.2022107288247296,0.18970816320747969
2025-05-06,0.14313373872196036,0.11711121356284086
2025-05-07,0.11268588595250345,0.07969527157855168
2025-05-08,0.1298321383890006,0.10076549913349782
2025-05-09,0.12338413529622881,0.0928418497563017
2025-05-10,0.19754737817840834,0.1839775897395804
2025-05-11,0.15103113283812675,0.12681595176933802
2025-05-12,0.14800869165422528,0.12310181518164325
2025-05-13,0.1659306195974068,0.14512523408234662
2025-05-14,0.19987611421152018,0.18683926451748267
2025-05-15,0.1607194036988934,0.1387214146339691
2025-05-16,0.1796485429902408,0.16198254844528504
2025-05-17,0.2327263852069005,0.22720742587972814
2025-05-18,0.18543871450310329,0.16909781936585616
2025-05-19,0.1742884301241288,0.1553957564785008
2025-05-20,0.17847575999050486,0.16054137027713855
2025-05-21,0.19352021808617986,0.1790288010840002
2025-05-22,0.18470232647719956,0.16819290656744762
2025-05-23,0.18142608544503452,0.1641668872184247
2025-05-24,0.2190893475353216,0.21044950819598263
2025-05-25,0.15717816934769713,0.13436975739099777
2025-05-26,0.13056229071974818,0.10166274917782113
2025-05-27,0.1375744332483199,0.1102796431184603
2025-05-28,0.14676820821135594,0.12157744310580905
2025-05-29,0.15802340958081493,0.135408433574983
2025-05-30,0.14948508952894338,0.12491609146721415
2025-05-31,0.18016165451031463,0.16261308719006679
2025-06-01,0.11959258345592373,0.08818258906027034
2025-06-02,0.1351221163763957,0.10726610562858345
2025-06-03,0.12381238672650705,0.09336810790630341
2025-06-04,0.1231598743457878,0.09256626596474253
2025-06-05,0.1332053939983929,0.10491073515834516
2025-06-06,0.1429332176203512,0.11686480256101282
2025-06-07,0.18066799487283364,0.16323530517606938
2025-06-08,0.13068892734917342,0.10181836700793669
2025-06-09,0.1359799385984894,0.10832024323026311
2025-06-10,0.14761149215557876,0.12261371529788213
2025-06-11,0.15757304543155992,0.1348550021390154
2025-06-12,0.1351194745403316,0.10726285919982358
2025-06-13,0.12280952221631326,0.09213573462153919
2025-06-14,0.17801368132844816,0.15997354342436831
2025-06-15,0.11364905234162136,0.0808788616993172
2025-06-16,0.10502798354408233,0.07028483352880331
2025-06-17,0.10809064455675108,0.0740483943826744
2025-06-18,0.1578814096316064,0.13523393647984833
2025-06-19,0.12402222886599328,0.09362597309556077
2025-06-20,0.15650082062415585,0.13353739522953278
2025-06-21,0.17493998614709227,0.15619642319675192
2025-06-22,0.1362576696210986,0.1086615338922965
2025-06-23,0.13275059352168334,0.1043518521270904
2025-06-24,0.12402288215037731,0.09362677588618108
2025-06-25,0.15230685367147712,0.12838362542600612
2025-06-26,0.12996131885204343,0.10092424296175105
2025-06-27,0.14704724577493938,0.12192033931492856
2025-06-28,0.18483864283419596,0.16836041936197887
2025-06-29,0.12256238288562232,0.09183203665869157
2025-06-30,0.125429520647887,0.09535532813629201
2025-07-01,0.1193011203538537,0.08782442368814426
2025-07-02,0.1185757955891819,0.08693310601394845
2025-07-03,0.12260952591100913,0.09188996851734159
2025-07-04,0.1545778453957062,0.1311743409238751
2025-07-05,0.18531078408042567,0.16894061165373359
2025-07-06,0.1152682968305451,0.0828686755070326
2025-07-07,0.1280313918162564,0.09855264590524677
2025-07-08,0.1296606964938743,0.10055482220825478
2025-07-09,0.1284973013898775,0.0991251803860368
2025-07-10,0.13582547422750135,0.10813042919026207
2025-07-11,0.14096971529720714,0.1144519464044542
2025-07-12,0.20417378467601643,0.19212047071565802
2025-07-13,0.13030392666110374,0.10134525767185974
2025-07-14,0.13045337146691652,0.10152890340302122
2025-07-15,0.13023034894842977,0.10125484146255952
2025-07-16,0.13071938246713422,0.10185579187777476
2025-07-17,0.13801456977150237,0.11082050630317332
2025-07-18,0.14021064788520352,0.11351916396935972
2025-07-19,0.19087472952774576,0.17577788394472116
2025-07-20,0.17677434373509052,0.15845057942939872
2025-07-21,0.12565354316433552,0.09563061892747123
2025-07-22,0.12190818345158831,0.09102812157622885
2025-07-23,0.12450452220546744,0.09421864081981081
2025-07-24,0.13378884262212873,0.10562770787960095
2025-07-25,0.1386043361065344,0.11154524256431227
2025-07-26,0.2015211900321307,0.18886082124037462
2025-07-27,0.13154786809445385,0.10287387911043848
2025-07-28,0.13118951029008083,0.10243350996784041
2025-07-29,0.13329650440343027,0.1050226964731497
2025-07-30,0.13248425809432524,0.10402456497900002
2025-07-31,0.13335653153073132,0.10509646100195195
2025-08-01,0.12972515503317217,0.10063403229196814
2025-08-02,0.17355336570938049,0.15449247020392554
2025-08-03,0.12072063440005079,0.08956879809774702
2025-08-04,0.13642860910103907,0.1088715934230196
2025-08-05,0.11638576454176147,0.08424187930464587
2025-08-06,0.12319167948542649,0.09260534981306949
2025-08-07,0.12393294652632168,0.09351625820477134
2025-08-08,0.1279506524302561,0.0984534290506033
2025-08-09,0.18241243631901932,0.1653789676681236
2025-08-10,0.17004381507875777,0.15017974760307173
2025-08-11,0.14858696251997344,0.12381242519831219
2025-08-12,0.1305900566621988,0.10169686944566854
2025-08-13,0.13696086897634668,0.10952566268582987
2025-08-14,0.12675420972812623,0.09698317658093412
2025-08-15,0.1326960341762247,0.10428480669962338
2025-08-16,0.18837189834260162,0.17270227177827768
2025-08-17,0.1167019774288298,0.08463045852981547
2025-08-18,0.11782738468540697,0.08601341886332804
2025-08-19,0.11223846334729387,0.07914545486846254
2025-08-20,0.11837351013565683,0.0866845268825835
2025-08-21,0.1166008052935766,0.08450613282541446
2025-08-22,0.12160148037257708,0.09065122850933253
2025-08-23,0.16183333335399594,0.14009027067992663
2025-08-24,0.12100521066044422,0.08991850055228819
2025-08-25,0.11395405197792889,0.08125366148515824
2025-08-26,0.11366523795238404,0.08089875143925591
2025-08-27,0.11861983721711943,0.08698722671034965
2025-08-28,0.11434591520300533,0.08173520387194831
2025-08-29,0.11765082656567939,0.0857964548489983
2025-08-30,0.16132255768151188,0.1394626023489821
2025-08-31,0.11310528503169466,0.08021065148839622
2025-09-01,0.12323917110039835,0.09266371003715433
2025-09-02,0.12863099072674863,0.09928946495842238
2025-09-03,0.14332118484165562,0.11734155733101402
2025-09-04,0.1433872530490632,0.11742274546057065
2025-09-05,0.14739625541707566,0.12234922093824051
2025-09-06,0.19375437153257413,0.17931654130108693
2025-09-07,0.14911381106452629,0.12445984472988818
2025-09-08,0.15090465200314757,0.12666052538772948
2025-09-09,0.15187254585965418,0.1278499248720284
2025-09-10,0.15510855619766156,0.13182650660290507
2025-09-11,0.16895322447273306,0.14883957182277618
2025-09-12,0.20761285787773942,0.19634658690091722
2025-09-13,0.28094043435618504,0.2864554155312978
2025-09-14,0.24882202126851563,0.2469866001171227
2025-09-15,0.20003871612380617,0.18703907840132838
2025-09-16,0.19907877636927984,0.1858594533408775
2025-09-17,0.21923435984452028,0.21062770703939754
2025-09-18,0.22621530486358066,0.21920626381994962
2025-09-19,0.22865595360982072,0.2222054628959827
2025-09-20,0.24702565132045928,0.24477912511822164
2025-09-21,0.2070430235504523,0.19564634415172016
2025-09-22,0.16496485777769718,0.14393845455833548
2025-09-23,0.14530000168732687,0.11977323278792638
2025-09-24,0.1555108603046664,0.13232087930109526
2025-09-25,0.15536281404281166,0.13213895217518296
2025-09-26,0.17927041840448785,0.16151788882969603
2025-09-27,0.26018462527614167,0.26094957266427915
2025-09-28,0.16464939877976642,0.14355080175226176
2025-09-29,0.15308954012652337,0.1293454321982484
2025-09-30,0.1583373831412959,0.1357942609964602
2025-10-01,0.2662344911573906,0.2683839698462246
2025-10-02,0.2594786341014983,0.26008201313448615
2025-10-03,0.30253175221931716,0.31298797605857687
2025-10-04,0.38349705925294336,0.4124824544918537
2025-10-05,0.2631847536227644,0.2646362900499879
2025-10-06,0.2518289652255207,0.2506816928876109
2025-10-07,0.27764493432318,0.28240572969703653
2025-10-08,0.26790244998089263,0.27043364642095297
2025-10-09,0.273042188053698,0.2767496301128946
2025-10-10,0.27580253336261606,0.2801416893400952
2025-10-11,0.33048722630447214,0.34734115046576236
2025-10-12,0.3247048805233269,0.34023549622082794
2025-10-13,0.27809700906871726,0.2829612632047574
2025-10-14,0.2927555770047396,0.3009744916455213
2025-10-15,0.2922859519310822,0.30039739136053967
2025-10-16,0.2958617230798504,0.3047914892584912
2025-10-17,0.3064532877741133,0.3178069676609918
2025-10-18,0.33471021024016956,0.3525305778823696
2025-10-19,0.2826180703737296,0.288516983957107
2025-10-20,0.2774966549460637,0.28222351610668395
2025-10-21,0.28144250621500116,0.28707238815277114
2025-10-22,0.272549452087828,0.2761441299335499
2025-10-23,0.26939007973704016,0.2722617250402096
2025-10-24,0.2867465087898767,0.29359022880737184
2025-10-25,0.34461670485360435,0.3647042057086237
2025-10-26,0.29264118126521754,0.30083391607240567
2025-10-27,0.27982525282956766,0.2850850211189955
2025-10-28,0.27394340492788805,0.27785709337262837
2025-10-29,0.26728184547996003,0.2696710145802809
2025-10-30,0.2893120051049155,0.29674284722060496
2025-10-31,0.3021193724266465,0.3124812218215905
2025-11-01,0.3597391719505663,0.3832874981280761
2025-11-02,0.3430714702138885,0.3628053391425807
2025-11-03,0.269889287038507,0.27287517754115426
2025-11-04,0.2997103714068864,0.3095209131562171
2025-11-05,0.27566687141367896,0.27997498071701626
2025-11-06,0.28964078090475115,0.29714686442160865
2025-11-07,0.3247210427110981,0.34025535717734806
2025-11-08,0.31934495996072726,0.3336489405668345
2025-11-09,0.2712983339355597,0.27460668936080385
2025-11-10,0.2681636782123186,0.2707546575748659
2025-11-11,0.31206141455485537,0.32469853232591533
2025-11-12,0.30805098100140377,0.31977029813140706
2025-11-13,0.2876872581289564,0.29474627166396616
2025-11-14,0.3316912195965342,0.3488206815021991
